0.000000000000000000e+00
4.115315779385290540e+01
7.557799035571989066e+01
1.053453460564451660e+02
1.314108060037622749e+02
1.544137808744530105e+02
1.748194615948610817e+02
1.929859688684043419e+02
2.091976880063605222e+02
2.236823512754163801e+02
2.366314407824692125e+02
2.482084524194791584e+02
2.585555814873361555e+02
2.677991464399880783e+02
2.760539079406530618e+02
2.834196504455514969e+02
2.899849203083069256e+02
2.958303305736819198e+02
3.010274456917490511e+02
3.056407561092785272e+02
3.097292762109107116e+02
3.133463646009464583e+02
3.165402039640474072e+02
3.193546687297818494e+02
3.218282085129521874e+02
3.239984327478774162e+02
3.258983843795224971e+02
3.275577256103273385e+02
3.290033237208442642e+02
3.302594275318978134e+02
3.313478986145224781e+02
3.322884570955605454e+02
3.330988306468023552e+02
3.337949713366954825e+02
3.343911186247512433e+02
3.348999988311791753e+02
3.353330071318931687e+02
3.357000514751421747e+02
3.360102282744160789e+02
3.362714589845864452e+02
3.364906810331251563e+02
3.366739764018715846e+02
3.368266475592214988e+02
3.369533120666614536e+02
3.370579826426094883e+02
3.371441241648349774e+02
3.372147198382829174e+02
3.372723252146094524e+02
3.373191251190448838e+02
3.373569786611255950e+02
3.373874524972089830e+02
3.374118743741653361e+02
3.374313523919095701e+02
3.374468115750680113e+02
3.374590195612809680e+02
3.374686071353762031e+02
3.374761010997449944e+02
3.374819284604632230e+02
3.374864359490387642e+02
3.374899035632113851e+02
3.374925560842837058e+02
3.374945734511707656e+02
3.374960987038260782e+02
3.374972449485392758e+02
3.374981010742220633e+02
3.374987365056837803e+02
3.374992050873332801e+02
3.374995483908975302e+02
3.374997982583101361e+02
3.374999788793275570e+02
3.375001085494806716e+02
3.375002009881467302e+02
3.375002664121066118e+02
3.375003123766915678e+02
3.375003444297676083e+02
3.375003666120111347e+02
3.375003818444633907e+02
3.375003922221850416e+02
3.375003992357286506e+02
3.375004039371253839e+02
3.375004070624732435e+02
