5.147492362014140355e+01
4.800579463553230397e+01
4.469937996902192623e+01
4.155210583398091728e+01
3.856120367142852956e+01
3.572405889653470723e+01
3.303737620134754849e+01
3.049703457351822777e+01
2.809871142973579339e+01
2.583881601969386210e+01
2.371363954882219360e+01
2.171944245881121205e+01
1.985232570793962026e+01
1.810797309902296348e+01
1.648133359242069673e+01
1.496771017525739289e+01
1.356246801034419214e+01
1.226066224749140687e+01
1.105754722500761034e+01
9.948398015600403710e+00
8.928332326526657425e+00
7.992521696544775622e+00
7.136240429280343633e+00
6.354786251944593012e+00
5.643939030309355509e+00
4.998770007590612963e+00
4.414780432646518094e+00
3.887685163007628120e+00
3.413331748681822653e+00
2.987730397938499927e+00
2.607059416123924667e+00
2.267656197536924711e+00
1.966034068124238976e+00
1.698867918497343199e+00
1.463031644071515869e+00
1.255579566972295558e+00
1.073725571719714722e+00
9.149615119443760269e-01
7.768159955178070009e-01
6.570481330224091643e-01
5.536079387445901334e-01
4.646159466051225650e-01
3.883623483691628908e-01
3.232931847748621301e-01
2.679991537863246620e-01
2.212127974492751614e-01
1.817978991011618140e-01
1.487422206538767389e-01
1.211455859498859616e-01
9.821179326585581515e-02
7.924531280152855017e-02
6.363314833755616406e-02
5.084551106718455254e-02
4.042395922665131119e-02
3.197446756887317720e-02
2.516245674145079977e-02
1.969735495089657007e-02
1.533598500783703820e-02
1.187422338039913206e-02
9.141759027609356811e-03
6.997410676003374720e-03
5.324445060391648846e-03
4.027075345009249220e-03
3.027134194859180776e-03
2.261244804890993627e-03
1.678355719733487950e-03
1.237649775938186054e-03
9.066356517540718639e-04
6.596670370284748617e-04
4.766782062941626527e-04
3.420359871721300382e-04
2.436707501578825111e-04
1.723305927215468909e-04
1.209744004980615784e-04
8.428210642718479077e-05
5.826791693483791606e-05
3.996843832675537928e-05
2.719818020578005974e-05
1.835865663901118340e-05
1.229021613802639055e-05
8.159049445812496706e-06
